masked	src
Въ пѫти [_]ъвѣдѣнеї твоїхъ насла[_]ихъ сѩ Ѣко о вьс[_]мь бг҃ствѣ	Въ пѫти съвѣдѣнеї твоїхъ насладихъ сѩ Ѣко о вьсемь бг҃ствѣ
ꙁабꙑ ѥ҅дноѭ̑ ꙁатъкнѫти [_]вь҆ри	ꙁабꙑ ѥ҅дноѭ̑ ꙁатъкнѫти двь҆ри
нечистиї же [_]о[_]си и͑ о͑тъ коумиръ и͑хъ и͑згънани бы[_]ъше и͗ о͑съп[_]ми начⱕ болѣти страна та	нечистиї же доуси и͑ о͑тъ коумиръ и͑хъ и͑згънани бывъше и͗ о͑съпами начⱕ болѣти страна та
что естъ притъч[_] си	что естъ притъча си
и҅ а҅б[_]ѥ и҅ꙁдꙑха	и҅ а҅биѥ и҅ꙁдꙑха
стоѣаше же июда иже и прѣдаа[_]е съ н[_]ми	стоѣаше же июда иже и прѣдааше съ ними
поꙁдѣ б[_]въшоу приде чл[_]вѣкъ и҅менемъ їѡ̑сифꙿ	поꙁдѣ бꙑвъшоу приде чловѣкъ и҅менемъ їѡ̑сифꙿ
мѫчител҄ь же видѣ[_]ъ свꙙтаꙗ не прии҅мъша врѣда никакогож[_] вь҆ꙁбѣсивъ сꙙ дастъ о҅ н[_]ею҄ о[_]т[_][_]ѣтъ мечемъ о҄уморити ꙗ	мѫчител҄ь же видѣвъ свꙙтаꙗ не прии҅мъша врѣда никакогоже вь҆ꙁбѣсивъ сꙙ дастъ о҅ н҄ею҄ о҅тъвѣтъ мечемъ о҄уморити ꙗ
м҃илосрдвавъ же г҃ъ раба[_]того поусти[_]и и длъгъ от[_]поусти емоу	м҃илосрдвавъ же г҃ъ раба того поусти и и длъгъ отъпоусти емоу
и҅ [_]вь҆рь҆цами съмоштраахѫ[_]долоу	и҅ двь҆рь҆цами съмоштраахѫ долоу
ꙇ тꙑ отро[_]ѧ проркъ вꙑшьнѣ[_]го наречеши сѧ	ꙇ тꙑ отрочѧ проркъ вꙑшьнѣаго наречеши сѧ
въꙁп[_]хъ к тебѣ	въꙁпихъ к тебѣ
Ѡчі моі в[_]інѫ къ гю҃	Ѡчі моі въінѫ къ гю҃
васⰹли[_]къ рече	васⰹлискъ рече
Оу҄бо[_]ъ же нѣкꙑ[_]тъгда пришъдъ въ [_]анастꙑрь плачꙙ и҅ [_]ꙑдаѧ глаголааше длъжника и҅мѣти блиꙁъ не мошти же сꙙ ѥ҅мо[_] чимъ[_]и҅скоупити	Оу҄богъ же нѣкꙑ тъгда пришъдъ въ манастꙑрь плачꙙ и҅ рꙑдаѧ глаголааше длъжника и҅мѣти блиꙁъ не мошти же сꙙ ѥ҅моу чимъ и҅скоупити
[_]҅мꙙ ѥ҅дꙿномо[_] саторникъ а҅[_]дроугоуо̑умоу о̑уи҅кторꙿ	и҅мꙙ ѥ҅дꙿномоу саторникъ а҅ дроугоуо̑умоу о̑уи҅кторꙿ
Оу[_]ъва на г҃ѣ	Оупъва на г҃ѣ
сак҄еларии҅ же съ[_]вори ꙗ҅коже повелѣ ѥ҅мꙋ [_]ат[_]иа҅рхъ	сак҄еларии҅ же сътвори ꙗ҅коже повелѣ ѥ҅мꙋ патриа҅рхъ
вꙑ ꙗ҅коже хоштете печать҆лѣи҅те да не дроуг[_]ѧ и҅[_]ате виновънꙑ т[_]орити	вꙑ ꙗ҅коже хоштете печать҆лѣи҅те да не дроугꙑѧ и҅мате виновънꙑ творити
и͑ добрѣ в[_]͗з[_]шⱕ ѥ͑же вь͗злюбишⱕ	и͑ добрѣ вь͗зⱕшⱕ ѥ͑же вь͗злюбишⱕ
Прие[_]леші завѣтъ моі оу[_]тꙑ̈ твоімї	Приемлеші завѣтъ моі оустꙑ̈ твоімї
и͑же о̑у[_]о зъла ненавидитъ и͑ о͑ добрѣ порадоуѥ͑тъ сⱕ а͑ште ѥ͑[_]о не любите я[_]вѣ ѥ͑стъ [_]͑ко зь͗[_]и ѥ͑[_]те и͑ мⱕтежь͗ници	и͑же о̑убо зъла ненавидитъ и͑ о͑ добрѣ порадоуѥ͑тъ сⱕ а͑ште ѥ͑го не любите я͑вѣ ѥ͑стъ я͑ко зь͗ли ѥ͑сте и͑ мⱕтежь͗ници
облі[_]итъ мѩ	облічитъ мѩ
Г҃лааше же имъ и҃съ ѣко нѣстъ пророкъ без чьсти тъкъмо въ свое[_]ь от[_]чьст[_]ии [_] въ рождении[_]и въ домоу своемь	Г҃лааше же имъ и҃съ ѣко нѣстъ пророкъ без чьсти тъкъмо въ своемь отьчьствии и въ рождении и въ домоу своемь
Мѫжь безоуменъ не позна[_]тъ Ї не[_]а[_]оумівъ не разоумѣетъ сіхъ Егда прозѩ[_]нѫшѩ грѣшьніці ѣко трѣва Ї възнікѫ вьсі творѩшті[_] безаконніе ѕ҃ї лапоть Да потрѣ[_]ѩтъ [_]ѩ в[_] вѣкъ [_]ѣка	Мѫжь безоуменъ не познаетъ Ї неразоумівъ не разоумѣетъ сіхъ Егда прозѩбнѫшѩ грѣшьніці ѣко трѣва Ї възнікѫ вьсі творѩштіи безаконніе ѕ҃ї лапоть Да потрѣбѩтъ сѩ въ вѣкъ вѣка
В[_]з[_]еселі сѩ егоуптъ о исхождені і-хъ Ѣко нападе страхъ іхъ [_]а нѩ	Възвеселі сѩ егоуптъ о исхождені і-хъ Ѣко нападе страхъ іхъ на нѩ
ѣко прі[_]ет[_] сѫдиті зем[_]і Сѫдіті въселенѣі въ правъдѫ ї людемъ п[_]авостіѭ	ѣко прідетъ сѫдиті землі Сѫдіті въселенѣі въ правъдѫ ї людемъ правостіѭ
ѥ҅гда и҅е҅ꙁавель҆ вин[_]градъ нау̏ѳеѡ̑вꙿ о҅тꙙти хотѣ [_]ногꙑ кн҄игꙑ писа и҅ с[_][_]дъко послоушааст[_]	ѥ҅гда и҅е҅ꙁавель҆ виноградъ нау̏ѳеѡ̑вꙿ о҅тꙙти хотѣ многꙑ кн҄игꙑ писа и҅ сладъко послоушаасте
шесть҆ в[_]и҅нъ піѡ̑ниꙗ ношаа[_]ѫ стрь҆моглавь҆	шесть҆ вои҅нъ піѡ̑ниꙗ ношаахѫ стрь҆моглавь҆
[_]а чʼ[_]о образъ сьвьпльчению̑ о̑устръ͗мили сⱕ ѥ͑сте	на чʼто образъ сьвьпльчению̑ о̑устръ͗мили сⱕ ѥ͑сте
И нас[_]аві сн҃ꙑ ихъ	И наставі сн҃ꙑ ихъ
ꙇ по [_]҄емь ꙇдошѧ народи мноꙃи о̆тъ галил[_]ѩ ꙇ [_][_]каполѣӑ ꙇ отъ ꙇл[_]ма ꙇ и юдеѩ ꙇ съ оного полоу ꙇо̆рдана	ꙇ по н҄емь ꙇдошѧ народи мноꙃи о̆тъ галилеѩ ꙇ декаполѣӑ ꙇ отъ ꙇл҃ма ꙇ и юдеѩ ꙇ съ оного полоу ꙇо̆рдана
не прѣмлъч[_]	не прѣмлъчи
Не отъвраті ліц[_] твоего отъ отрок[_] твоего	Не отъвраті ліца твоего отъ отрока твоего
вꙑ же ес[_]е прѣбꙑвъшеи [_]ъ мъноѭ въ напастехъ моихъ	вꙑ же есте прѣбꙑвъшеи съ мъноѭ въ напастехъ моихъ
҅И а[_]гг҄елъ о҅тъвѣшта	҅И а҅гг҄елъ о҅тъвѣшта
ли жѧждѫща[_]и напоихомъ	ли жѧждѫща и напоихомъ
сь естъ с҃[_]ъ мои вьзлюбленꙑ	сь естъ с҃нъ мои вьзлюбленꙑ
г҃ла имъ[_]и҃съ	г҃ла имъ и҃съ
тъгд[_] глагола ѥ҅моу велик[_]и ѳаласии҆	тъгда глагола ѥ҅моу великꙑи ѳаласии҆
ѥ͑стъ бо вь͗ севастиї е͑зеро и͑мы водѫ м[_]о[_]ѫ	ѥ͑стъ бо вь͗ севастиї е͑зеро и͑мы водѫ многѫ
ВЪ КОН[_]Ъ ИДІТОУЖѢ ПѣСНЪ Д҃АД҃[_]В҃А	ВЪ КОНЦЪ ИДІТОУЖѢ ПѣСНЪ Д҃АД҃ОВ҃А
послѣдь же вьсѣх[_] оумьрѣтъ и же[_]а	послѣдь же вьсѣхъ оумьрѣтъ и жена
[_]ітъмь обідетъ рѣснота его	Шітъмь обідетъ рѣснота его
Хвалѩ прізовѫ г҃ѣ и от[_] врагъ моіхъ сп҃[_]ѫ сѩ	Хвалѩ прізовѫ г҃ѣ и отъ врагъ моіхъ сп҃сѫ сѩ
и то творѣа͑хѫ вьси дроугъ по дроузѣ съчетаѧ [_][_]бе	и то творѣа͑хѫ вьси дроугъ по дроузѣ съчетаѧ себе
[_] въпроси ѩ	ꙇ въпроси ѩ
азъ есмъ б҃ъ аврамль ꙇ богъ ис[_]ковъ ꙇ б҃[_] иѣковль	азъ есмъ б҃ъ аврамль ꙇ богъ исаковъ ꙇ б҃ъ иѣковль
се извождѫ и вамъ вонъ да [_]азоу[_]ѣате ѣко вь н[_]мь винꙑ не обрѣ[_]аѭ ни единоѩ	се извождѫ и вамъ вонъ да разоумѣате ѣко вь немь винꙑ не обрѣтаѭ ни единоѩ
а҅ꙁъ о̑уморѫ [_]҅ о҅живь҆ѭ̑	а҅ꙁъ о̑уморѫ и҅ о҅живь҆ѭ̑
О ІЗМѢНѨШТІХЪ [_]Ѩ	О ІЗМѢНѨШТІХЪ СѨ
съ͗мрьти не о҄уклонимъ сⱕ [_]҄ с[_]͗вои͑ны	съ͗мрьти не о҄уклонимъ сⱕ ѡ҄ сь͗вои͑ны
[_]оре вамъ кънигъчиѩ и[_]фарисѣи лицемѣри ѣко отъдесѧтъствоу[_]те мѧтѫ и ко[_]ръ ꙇ҅ кѵминъ ꙇ остависте тѧжьша[_] зако[_]а[_]сѫдъ и милость и вѣрѫ	Горе вамъ кънигъчиѩ и фарисѣи лицемѣри ѣко отъдесѧтъствоуете мѧтѫ и копръ ꙇ҅ кѵминъ ꙇ остависте тѧжьшаа закона сѫдъ и милость и вѣрѫ
и҅ е҅ста с[_]тьна	и҅ е҅ста сѣтьна
тъгда прии҆мъ ж[_]҆рьцъ ть҆миꙗ҅нъ прин[_]се	тъгда прии҆мъ жь҆рьцъ ть҆миꙗ҅нъ принесе
и[_] лице ѥ҅моу пакꙑ свѣтъл[_] и[_] благодѣть҆ чоудън[_] ꙗ҅коже крь[_]с[_]іꙗ҅номъ о̑утврь҆дити сꙙ паче вѣроѭ̑ невѣрь҆нии҅ же въꙁбоꙗ҅въше сꙙ и҅ сьвѣдиѭ̑ и҅мѫште[_]въ страсѣ о[_]тити	и҅ лице ѥ҅моу пакꙑ свѣтъло и҅ благодѣть҆ чоудъна ꙗ҅коже крь҆стіꙗ҅номъ о̑утврь҆дити сꙙ паче вѣроѭ̑ невѣрь҆нии҅ же въꙁбоꙗ҅въше сꙙ и҅ сьвѣдиѭ̑ и҅мѫште въ страсѣ о҅тити
о̑уже вел[_]коу дь҆ни прибл[_]жаѭ̑[_]тоу сꙙ вьꙁидѣвѣ о̑уже въ манастꙑрь҆ о҅ть҆ч[_] и҅ великъ дь҆нь҆[_]и҅ праꙁдь҆н[_][_]ꙑ съ о҅ть҆ци сътворивѣ ꙗ҅ко ничсоже брашна [_]е и҅ма[_]ѣ сь҆де раꙁвѣ мелагрии сихъ	о̑уже великоу дь҆ни приближаѭ̑штоу сꙙ вьꙁидѣвѣ о̑уже въ манастꙑрь҆ о҅ть҆че и҅ великъ дь҆нь҆ и҅ праꙁдь҆никꙑ съ о҅ть҆ци сътворивѣ ꙗ҅ко ничсоже брашна не и҅мавѣ сь҆де раꙁвѣ мелагрии сихъ
ꙇ вѣра твоѣ в[_] насъ да въздрастетъ г҃м[_][_]нашімь и҃см	ꙇ вѣра твоѣ въ насъ да въздрастетъ г҃мь нашімь и҃см
[_]҅ ѥ҅ста сѣтьна	и҅ ѥ҅ста сѣтьна
повел[_] же комисии [_]тавити кръкꙑгѫ	повелѣ же комисии ставити кръкꙑгѫ
бож[_]҆ствь҆ниї[_]же[_]о҅ть҆ци ль҆[_]ть о҅бличивъш[_] и҅стінънѫѭ̑ и҅ нераꙁдѣл҄ꙗѥ҅м[_]ѭ̑ в[_]рѫ ѥ҅диносѫштиꙗ тр[_]и҅чънааго вь҆семоу подъ сль҆нь҆цоу живѫштиїмꙿ вѣрънꙑи҅мъ прѣдашꙙ повѣдавъши[_] конь҆статиноу цѣсароу також[_]е вѣров[_]ти а҅кꙑ съст[_]л[_]҆никоу сѫштоу о̑уставь҆ѥ҅нию̑ правꙑѧ[_]вѣрꙑ и҅же прии[_]мъ и҅ вѣровавъ о҅тъ бога бꙑти вѣръноуо̑умоу прѣданию̑ и҅ чисти и҅ прии[_]м[_]ти повелѣниѥ҅мъ же цѣсаремъ в[_]҆сѫдоу по вьсеи҅ ꙁеми [_]а [_]ръ[_]ати[_]коупꙿн[_]сѫштѫѭ̑ вѣрѫ о҅тьца и҅ сꙑна и҅ свꙙтаꙿго доуха ꙁаповѣ[_]а	божь҆ствь҆ниї же о҅ть҆ци ль҆сть о҅бличивъше и҅стінънѫѭ̑ и҅ нераꙁдѣл҄ꙗѥ҅мѫѭ̑ вѣрѫ ѥ҅диносѫштиꙗ трои҅чънааго вь҆семоу подъ сль҆нь҆цоу живѫштиїмꙿ вѣрънꙑи҅мъ прѣдашꙙ повѣдавъшии конь҆статиноу цѣсароу такожде вѣровати а҅кꙑ състоль҆никоу сѫштоу о̑уставь҆ѥ҅нию̑ правꙑѧ вѣрꙑ и҅же прии҅мъ и҅ вѣровавъ о҅тъ бога бꙑти вѣръноуо̑умоу прѣданию̑ и҅ чисти и҅ прии҅мати повелѣниѥ҅мъ же цѣсаремъ вь҆сѫдоу по вьсеи҅ ꙁеми та дръжати коупꙿносѫштѫѭ̑ вѣрѫ о҅тьца и҅ сꙑна и҅ свꙙтаꙿго доуха ꙁаповѣда
Ꙇ излѣзъш[_] же е[_]оу ꙇс корабл҄ѣ абье сърѣте [_] от[_] [_]робъ ч҃къ д҃хмь нечистомь ꙇже жилиште ꙇмѣаше въ гробѣхъ ꙇ ни желѣзномь ѫжемь [_]го никтоже не можааше его съвѧзати [_]ан҄е емоу много кр[_]тꙑ пѫтꙑ [_] ѫжи желѣз[_]ꙑ съвѧзаноу сѫштю прѣтрьзаахѫ сѧ отъ н҄его ѫжа желѣзнаа ꙇ пѫта съкро[_]шаахѫ [_]ѧ ꙇ никтоже [_]го не можааше [_]ум[_]чити [_] вꙑнѫ [_][_]нь ꙇ ношть въ гробѣхъ ꙇ [_]ъ горахъ бѣ въпиѩ ꙇ тлъкꙑ сѧ камениемь	Ꙇ излѣзъшю же емоу ꙇс корабл҄ѣ абье сърѣте и отъ гробъ ч҃къ д҃хмь нечистомь ꙇже жилиште ꙇмѣаше въ гробѣхъ ꙇ ни желѣзномь ѫжемь его никтоже не можааше его съвѧзати зан҄е емоу много кратꙑ пѫтꙑ ꙇ ѫжи желѣзнꙑ съвѧзаноу сѫштю прѣтрьзаахѫ сѧ отъ н҄его ѫжа желѣзнаа ꙇ пѫта съкроушаахѫ сѧ ꙇ никтоже его не можааше оумѫчити ꙇ вꙑнѫ дьнь ꙇ ношть въ гробѣхъ ꙇ въ горахъ бѣ въпиѩ ꙇ тлъкꙑ сѧ камениемь
ВЬНЕГДА БѢ ВЪ ВРЪТЪП[_] МОЛИТВА	ВЬНЕГДА БѢ ВЪ ВРЪТЪПѣ МОЛИТВА
о̑увѣдѣвъ же непрѣложениѥ[_]блаженааго мѫченика[_]рече[_]къ н̑емоу	о̑увѣдѣвъ же непрѣложениѥ блаженааго мѫченика рече къ н̑емоу
Да исповѣдѩтъ сѩ [_]҃ю[_]милості его И чюдеса его сн҃омъ[_]члвчмъ	Да исповѣдѩтъ сѩ г҃ю милості его И чюдеса его сн҃омъ члвчмъ
[_]Отъ͗вѣштавъ же страсть͗н[_]къ христовъ рече	͑Отъ͗вѣштавъ же страсть͗никъ христовъ рече
како ти е[_]тъ ꙇмѧ	како ти естъ ꙇмѧ
и͑ за доушꙙ и͑хъ прии͑ми мо[_]̑ дш͆ѫ ꙗ͑ко [_]ебѣ подобаатъ сл[_]ва вь͗ вѣ[_]ꙑ а͑минъ	и͑ за доушꙙ и͑хъ прии͑ми моѭ̑ дш͆ѫ ꙗ͑ко тебѣ подобаатъ слава вь͗ вѣкꙑ а͑минъ
чꙙда молите сꙙ къ[_]богоу да и҅ꙁбавитъ [_]рѣдѣлꙑ сиѧ҆ о҅тъ[_]находꙙштии҅хъ б[_]дъ	чꙙда молите сꙙ къ богоу да и҅ꙁбавитъ прѣдѣлꙑ сиѧ҆ о҅тъ находꙙштии҅хъ бѣдъ
